LOCATION,LOCATION2,PKEY,PKEY0,FRAMENUM,FRAMENUM0,SXFRAME,BARCODE,QUANTITY,MANUFACT,MODEL,FCOLOUR,SIZE,FRDESC,LOCATION3,STKTAKE,CHANGE,QTYAPPRO,QTY3,SUPBARCODE,ISTOCKCODE,SUPPLIER,SUPPLIER2,FRAMETYPE,FRAMEGROUP,TEMPLE,DEPTH,DIAG,BASECURVE,SUNGRX,FROTHER,FROTHER2,REORDDATE,REORDER,REORDQTY,RRP,EXLISTPR,LISTPRICE,EXCOSTPR,COSTPRICE,EXPREVCOST,PREVCOST,EXAVGCOST,AVGCOST,DPRECOST,DPREEXCOST,WSALEET,WSALEIT,APPORDER,LASTSALE2,LASTSALE,FIRSTPUR,LASTPUR,RETURNBY,DQTY,REFRESH,LASTINV,DISPC,TAXPC,FRSTATUS,FRSTATUS2,QTYONORDER,QTYONAPPRO,PHOTOEXT,PHOTONAME,LIFESTYLE,LIFECYCLE,RELEASE,AVAILFROM,AVAILTILL,FRANGE,SPH1,SPH2,CYL1,CYL2,MINPD,BASEC,SRVCHARGE,EXLISTSRV,LISTSRV,EXRRPSRV,RRPSRV,MODKEY,ORDERAGAIN,PROSUPPLY,PSSUPFIT,PSCREATED,PSUPDATEAT,USER,MODIFIED,DELFLAG,XFER,PROVISION,PVINACTIVE,LOGSTR,FGID,SUPSTATUS,LLABORDER,LDOWNLOAD,UUID,NOTE,PHOTO
OPT,,143929,,AUS000243,,,07759,1,CLARITY,1224,C3,52-18,,, , ,0,0,,,AUS,,MM,F,135,38,53,, ,, ,/  /,0,0,149,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,44389,44987,42793,45092,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44987.62163, ,/  /       :  :, , ,,,,F,F,,,
OPT,,144974,,AUS000258,,,07823,1,CLARITY,1239,C1,53-16,,, , ,0,0,,,AUS,,LS,F,135,38,53,, ,, ,/  /,0,0,120,8.95,9.85,8.95,9.85,8.95,9.85,8.95,9.85,0,0,0,0,0,43299,44803,42838,45796,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44803.55885, ,/  /       :  :, , ,,,,F,F,,,
OPT,,147721,,AUS000348,,,08046,1,CLARITY,1240,C1,52-17,,, , ,0,0,,,AUS,,LS,F,140,35,53,, ,, ,/  /,0,0,120,9.35,10.29,9.35,10.29,9.35,10.29,9.35,10.29,0,0,0,0,0,43563,43717,43089,45230,/  /,0, ,13001,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,43717.63852, ,/  /       :  :, , ,,,,F,F,,,
OPT,,149877,,AUS000394,,,08236,1,CLARITY,1240,C2,52-17,,, , ,0,0,,,AUS,,LS,F,140,36,53,, ,, ,/  /,0,0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0,0,0,0,0,45022,45133,43255,45796,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45133.66306, ,/  /       :  :, , ,,,,F,F,,,
OPT,,159542,,AUS000568,,,08856,1,CLARITY,1243,C1,53-16,,, , ,0,0,,,AUS,,LS,F,135,41,53,, ,, ,/  /,0,0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0,0,0,0,0,/  /,43721,43697,45230,/  /,0, ,13001,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,43721.53345, ,/  /       :  :, , ,,,,F,F,,,
OPT,,164317,,AUS000617,,,09130,1,CLARITY,1243,C2,53-16,,, , ,0,0,,,AUS,,LS,F,135,41,53,, ,, ,/  /,0,0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0,0,0,0,0,44209,45421,43935,45796,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45421.61229, ,/  /       :  :, , ,,,,F,F,,,
OPT,,164319,,AUS000618,,,09131,1,CLARITY,1243,C3,53-16,,, , ,0,0,,,AUS,,LS,F,135,43,53,, ,, ,/  /,0,0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0,0,0,0,0,/  /,44259,43935,45230,/  /,0, ,13001,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44259.44078, ,/  /       :  :, , ,,,,F,F,,,
OPT,,187307,,AUS000740,,,10045,1,CLARITY,1248,C3,56-16,,, , ,0,0,,,AUS,,MS,F,145,38,58,, ,, ,/  /,0,0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,45124,45211,44956,45230,/  /,0, ,13001,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45211.56291, ,/  /       :  :, , ,,,,F,F,,,
OPT,,146713,,AUS000279,,,07954,1,CLARITY,1249,C3,48-16,,, , ,0,0,,,AUS,,BS,F,135,30,49,, ,, ,/  /,0,0,120,10.75,11.83,10.75,11.83,10.75,11.83,10.75,11.83,0,0,0,0,0,44988,45124,42996,45755,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45124.56279, ,/  /       :  :, , ,,,,F,F,,,
OPT,,194767,,AUS000791,,,10267,1,CLARITY,1251,C1,53-17,,, , ,0,0,,,AUS,,MS,F,140,37,55,, ,, ,/  /,0,0,120,9.35,10.29,9.35,10.29,9.35,10.29,9.35,10.29,0,0,0,0,0,/  /,/  /,45230,45230,/  /,0, ,13001,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,147705,,AUS000334,,,08032,1,CLARITY,1253,C2,48-19,,, , ,0,0,,,AUS,,MS,F,140,37,48,, ,, ,/  /,0,0,120,8.95,9.85,8.95,9.85,8.95,9.85,8.95,9.85,0,0,0,0,0,43210,44860,43089,45092,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44860.41259, ,/  /       :  :, , ,,,,F,F,,,
OPT,,151370,,AUS000462,,,08373,1,CLARITY,1256,C2,51-16,,, , ,0,0,,,AUS,,MS,F,138,39,54,, ,, ,/  /,0,0,120,9.95,10.95,9.95,10.95,9.95,10.95,9.95,10.95,0,0,0,0,0,/  /,43375,43332,45796,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,43375.64255, ,/  /       :  :, , ,,,,F,F,,,
OPT,,149944,,AUS000435,,,08277,1,CLARITY,1256,C3,54-16,,, , ,0,0,,,AUS,,MS,F,135,40,58,, ,, ,/  /,0,0,120,8.95,9.85,8.95,9.85,8.95,9.85,8.95,9.85,0,0,0,0,0,/  /,43293,43259,45049,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,43293.54953, ,/  /       :  :, , ,,,,F,F,,,
OPT,,161814,,AUS000607,,,09047,1,CLARITY,1264, C5,54-14,,, , ,0,0,,,AUS,,MS,F,145,37,57,, ,, ,/  /,0,0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0,0,0,0,0,/  /,44883,43798,45509,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44883.5145, ,/  /       :  :, , ,,,,F,F,,,
OPT,,155530,,AUS000519,,,08693,1,CLARITY,1264,C2,54-14,,, , ,0,0,,,AUS,,MS,F,140,37,57,, ,, ,/  /,0,0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,43755,45159,43528,45509,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45159.65238, ,/  /       :  :, , ,,,,F,F,,,
OPT,,168024,,AUS000643,,,09220,1,CLARITY,1264,C4,54-14,,, , ,0,0,,,AUS,,MS,F,140,37,57,, ,, ,/  /,0,0,120,10,11,10,11,10,11,9.75,10.73,0,0,0,0,0,/  /,44230,44119,45509,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44230.6461, ,/  /       :  :, , ,,,,F,F,,,
OPT,,194766,,AUS000790,,,10266,1,CLARITY,1272,C3,53-17,,, , ,0,0,,,AUS,,MS,F,145,38,56,, ,, ,/  /,0,0,120,9.35,10.29,9.35,10.29,9.35,10.29,9.35,10.29,0,0,0,0,0,/  /,/  /,45230,45796,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,149866,,AUS000384,,,08226,1,CLARITY,1294,C1,48-14,,, , ,0,0,,,AUS,,BS,F,124,36,47,, ,, ,/  /,0,0,120,8.95,9.85,8.95,9.85,8.95,9.85,8.95,9.85,0,0,0,0,0,/  /,45173,43255,45394,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45173.67116, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198071,,AUS000846,,,10564,1,CLARITY,1298,C2,53-16,,, , ,0,0,,,AUS,,MS,F,140,35,57,, ,, ,/  /,0,0,120,10,11,10,11,10,11,10,11,0,0,0,0,0,/  /,/  /,45509,45509,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,149952,,AUS000441,,,08283,1,CLARITY,1298,C3,53-16,,, , ,0,0,,,AUS,,MS,F,140,34,56,, ,, ,/  /,0,0,120,8.95,9.85,8.95,9.85,8.95,9.85,8.95,9.85,0,0,0,0,0,43290,44265,43259,45796,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44265.50454, ,/  /       :  :, , ,,,,F,F,,,
OPT,,159449,,AUS000561,,,08849,1,CLARITY,1299,C2,55-16,,, , ,0,0,,,AUS,,MS,F,138,35,55,, ,, ,/  /,0,0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0,0,0,0,0,/  /,43733,43693,45796,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,43733.51196, ,/  /       :  :, , ,,,,F,F,,,
OPT,,152474,,AUS000503,,,08455,1,CLARITY,1315,C2,53-16,,, , ,0,0,,,AUS,,MS,F,140,38,57,, ,, ,/  /,0,0,120,8.75,9.63,8.75,9.63,8.75,9.63,8.75,9.63,0,0,0,0,0,/  /,44406,43378,45378,/  /,0, ,14631,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44406.63266, ,/  /       :  :, , ,,,,F,F,,,
OPT,,196802,,AUS000822,,,10395,1,CLARITY,1315,C3,53-16,,, , ,0,0,,,AUS,,MS,F,140,39,57,, ,, ,/  /,0,0,120,10.75,11.83,10.75,11.83,10.75,11.83,10.75,11.83,0,0,0,0,0,/  /,/  /,45378,45378,/  /,0, ,14631,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,161803,,AUS000597,,,09038,1,CLARITY,1319,C1,55-16,,, , ,0,0,,,AUS,,MS,F,140,40,58,, ,, ,/  /,0,0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0,0,0,0,0,44340,44398,43798,45230,/  /,0, ,13001,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44398.57175, ,/  /       :  :, , ,,,,F,F,,,
OPT,,182404,,AUS000697,,,09821,2,CLARITY,1320,C3,48-17,,, , ,0,0,,,AUS,,GS,F,135,35,48,, ,, ,/  /,0,0,120,10.75,11.83,10.75,11.83,10.75,11.83,10.75,11.83,0,0,0,0,0,44904,44987,44767,45092,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44987.60447, ,/  /       :  :, , ,,,,F,F,,,
OPT,,188148,,AUS000764,,,10264,1,CLARITY,1321,C1,50-16,,, , ,0,0,,,AUS,,LS,F,135,33,51,, ,, ,/  /,0,0,120,10.75,11.83,10.75,11.83,10.75,11.83,10.75,11.83,0,0,0,0,0,/  /,44988,44988,45230,/  /,0, ,13001,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44988.50778, ,/  /       :  :, , ,,,,F,F,,,
OPT,,188016,,AUS000744,,,10265,1,CLARITY,1321,C2,50-16,,, , ,0,0,,,AUS,,LS,F,130,,,, ,, ,/  /,0,0,120,10.75,11.83,10.75,11.83,10.75,11.83,10.75,11.83,0,0,0,0,0,44986,44986,44986,45230,/  /,0, ,13001,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44986.56043, ,/  /       :  :, , ,,,,F,F,,,
OPT,,182414,,AUS000707,,,09831,1,CLARITY,1323,C01,51-17,,, , ,0,0,,,AUS,,GS,F,140,42,52,, ,, ,/  /,0,0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,/  /,45015,44767,45509,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45015.55741, ,/  /       :  :, , ,,,,F,F,,,
OPT,,182433,,AUS000709,,,09833,1,CLARITY,1323,C03,51-17,,, , ,0,0,,,AUS,,GS,F,140,42,52,, ,, ,/  /,0,0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,44860,45163,44768,45509,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45163.47593, ,/  /       :  :, , ,,,,F,F,,,
OPT,,187300,,AUS000734,,,10039,1,CLARITY,1323,C2,51-17,,, , ,0,0,,,AUS,,GS,F,140,42,52,, ,, ,/  /,0,0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,/  /,45014,44956,45509,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45014.60436, ,/  /       :  :, , ,,,,F,F,,,
OPT,,188106,,AUS000756,,,10133,1,CLARITY,1352,C2,46-16,,, , ,0,0,,,AUS,,GS,F,135,34,50,, ,, ,/  /,0,0,120,10.75,11.83,10.75,11.83,10.75,11.83,10.75,11.83,0,0,0,0,0,/  /,44987,44987,45049,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44987.64407, ,/  /       :  :, , ,,,,F,F,,,
OPT,,188103,,AUS000755,,,10130,1,CLARITY,1352,C3,48-16,,, , ,0,0,,,AUS,,GS,F,135,50,,, ,, ,/  /,0,0,120,10.75,11.83,10.75,11.83,10.75,11.83,10.75,11.83,0,0,0,0,0,44987,45146,44987,45796,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45146.64926, ,/  /       :  :, , ,,,,F,F,,,
OPT,,173307,,AUS000666,,,09518,1,CLARITY,1391,C3,53-17,,, , ,0,0,,,AUS,,LS,F,138,40,52,, ,, ,/  /,0,0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,/  /,45103,44434,45092,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45103.52358, ,/  /       :  :, , ,,,,F,F,,,
OPT,,164315,,AUS000615,,,09128,1,CLARITY,1405,C3,50-18,,, , ,0,0,,,AUS,,US,F,138,44,50,, ,, ,/  /,0,0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0,0,0,0,0,/  /,44606,43935,44434,/  /,0, ,1317948,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44606.50465, ,/  /       :  :, , ,,,,F,F,,,
OPT,,161807,,AUS000601,,,09042,2,CLARITY,1511,C2,48-15,,, , ,0,0,,,AUS,,BS,F,140,38,51,, ,, ,/  /,0,0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0,0,0,0,0,/  /,45097,43798,45231,/  /,0, ,13001,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45097.62029, ,/  /       :  :, , ,,,,F,F,,,
OPT,,169488,,AUS000658,,,09322,1,CLARITY,1525,C5,55-16,,, , ,0,0,,,AUS,,LS,F,143,44,55,, ,, ,/  /,0,0,120,19.2,21.12,10.75,11.83,10.75,11.83,10.75,11.83,0,0,0,0,0,/  /,/  /,44223,45092,/  /,0, ,,43.99,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198235,,AUS000847,,,10700,1,CLARITY,1550,C1,53-17,,, , ,0,0,,,AUS,,LS,F,143,40,55,, ,, ,/  /,0,0,120,10.75,11.83,10.75,11.83,10.75,11.83,10.75,11.83,0,0,0,0,0,/  /,/  /,45796,45796,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,188145,,AUS000762,,,10539,1,CLARITY,1550,C2,53-17,,, , ,0,0,,,AUS,,MS,F,143,40,55,, ,, ,/  /,0,0,120,10.75,11.83,10.75,11.83,10.75,11.83,10.75,11.83,0,0,0,0,0,/  /,44988,44988,45509,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44988.49086, ,/  /       :  :, , ,,,,F,F,,,
OPT,,188080,,AUS000749,,,10540,1,CLARITY,1550,C4,53-17,,, , ,0,0,,,AUS,,LS,F,143,40,55,, ,, ,/  /,0,0,120,10.75,11.83,10.75,11.83,10.75,11.83,10.75,11.83,0,0,0,0,0,/  /,44987,44987,45509,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44987.51271, ,/  /       :  :, , ,,,,F,F,,,
OPT,,189771,,AUS000775,,,10134,1,CLARITY,1554,C1,48-16,,, , ,0,0,,,AUS,,MS,F,130,34,52,, ,, ,/  /,0,0,120,9.75,10.73,9.75,10.73,10.75,11.83,9.75,10.73,0,0,0,0,0,/  /,/  /,45049,45049,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,159442,,AUS000554,,,08842,1,CLARITY,2005,C1,53-16,,, , ,0,0,,,AUS,,LS,F,144,39,55,, ,, ,/  /,0,0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0,0,0,0,0,/  /,44453,43693,45092,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44453.58281, ,/  /       :  :, , ,,,,F,F,,,
OPT,,149919,,AUS000419,,,08263,1,CLARITY,2019,C2,53-16,,, , ,0,0,,,AUS,,LS,F,138,40,54,, ,, ,/  /,0,0,120,8.95,9.85,8.95,9.85,8.95,9.85,8.95,9.85,0,0,0,0,0,43326,43389,43257,45796,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,43389.61693, ,/  /       :  :, , ,,,,F,F,,,
OPT,,194807,,AUS000806,,,10282,1,CLARITY,2033,C2,53-14,,, , ,0,0,,,AUS,,LS,F,140,40,53,, ,, ,/  /,0,0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,/  /,/  /,45231,45231,/  /,0, ,13001,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,182408,,AUS000701,,,09825,1,CLARITY,2037,C1,51-17,,, , ,0,0,,,AUS,,US,F,140,42,54,, ,, ,/  /,0,0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,/  /,/  /,44767,44767,/  /,0, ,8288,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,182435,,AUS000710,,,09834,1,CLARITY,2037,C2,51-17,,, , ,0,0,,,AUS,,MS,F,140,40,55,, ,, ,/  /,0,0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,/  /,/  /,44768,44768,/  /,0, ,8288,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,182409,,AUS000702,,,09826,1,CLARITY,2100,C03,54-17,,, , ,0,0,,,AUS,,GS,F,140,36,55,, ,, ,/  /,0,0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,/  /,/  /,44767,44767,/  /,0, ,8288,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,188791,,AUS000765,,,10118,1,CLARITY,2104,C1,51-15,,, , ,0,0,,,AUS,,GS,F,135,35,53,, ,, ,/  /,0,0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,/  /,/  /,45008,45008,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,182406,,AUS000699,,,09823,1,CLARITY,2108,C1,48-17,,, , ,0,0,,,AUS,,BS,F,135,34,48,, ,, ,/  /,0,0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,44986,44988,44767,45092,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44988.45097, ,/  /       :  :, , ,,,,F,F,,,
OPT,,194812,,AUS000811,,,10287,1,CLARITY,2125,C2,52-15,,, , ,0,0,,,AUS,,LS,F,140,40,52,, ,, ,/  /,0,0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,/  /,/  /,45231,45231,/  /,0, ,13001,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198043,,AUS000823,,,10541,1,CLARITY,2127,C1,53-16,,, , ,0,0,,,AUS,,US,F,140,42,53,, ,, ,/  /,0,0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,/  /,/  /,45509,45509,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,194810,,AUS000809,,,10285,1,CLARITY,2127,C2,53-16,,, , ,0,0,,,AUS,,US,F,140,42,53,, ,, ,/  /,0,0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,/  /,45419,45231,45509,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45419.56498, ,/  /       :  :, , ,,,,F,F,,,
OPT,,194811,,AUS000810,,,10286,1,CLARITY,2129,C3,54-17,,, , ,0,0,,,AUS,,MS,F,145,40,57,, ,, ,/  /,0,0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,/  /,/  /,45231,45231,/  /,0, ,13001,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,194813,,AUS000812,,,10288,1,CLARITY,2130,C2,56-18,,, , ,0,0,,,AUS,,MS,F,145,40,57,, ,, ,/  /,0,0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,/  /,/  /,45231,45231,/  /,0, ,13001,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,151346,,AUS000444,,,08356,1,CLARITY,4629,C3,52-18,,, , ,0,0,,,AUS,,MM,F,135,33,53,, ,, ,/  /,0,0,120,8.95,9.85,8.95,9.85,8.95,9.85,8.95,9.85,0,0,0,0,0,/  /,43592,43332,45796,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,43592.60433, ,/  /       :  :, , ,,,,F,F,,,
OPT,,149946,,AUS000437,,,08279,1,CLARITY,4641,C2,52-17,,, , ,0,0,,,AUS,,LM,F,138,31,52,, ,, ,/  /,0,0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,43719,44757,43259,45796,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44757.36294, ,/  /       :  :, , ,,,,F,F,,,
OPT,,155563,,AUS000533,,,08707,1,CLARITY,4651,C1,50-19,,, , ,0,0,,,AUS,,LM,F,140,44,49,, ,, ,/  /,0,0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0,0,0,0,0,44656,45370,43528,45509,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45370.56569, ,/  /       :  :, , ,,,,F,F,,,
