BARCODE,LOCATION,LOCATION2,PKEY,PKEY0,FRAMENUM,FRAMENUM0,SXFRAME,QUANTITY,MANUFACT,MODEL,FCOLOUR,SIZE,FRDESC,LOCATION3,STKTAKE,CHANGE,QTYAPPRO,QTY3,SUPBARCODE,ISTOCKCODE,SUPPLIER,SUPPLIER2,FRAMETYPE,FRAMEGROUP,TEMPLE,DEPTH,DIAG,BASECURVE,SUNGRX,FROTHER,FROTHER2,REORDDATE,REORDER,REORDQTY,RRP,EXLISTPR,LISTPRICE,EXCOSTPR,COSTPRICE,EXPREVCOST,PREVCOST,EXAVGCOST,AVGCOST,DPRECOST,DPREEXCOST,WSALEET,WSALEIT,APPORDER,LASTSALE2,LASTSALE,FIRSTPUR,LASTPUR,RETURNBY,DQTY,REFRESH,LASTINV,DISPC,TAXPC,FRSTATUS,FRSTATUS2,QTYONORDER,QTYONAPPRO,PHOTOEXT,PHOTONAME,LIFESTYLE,LIFECYCLE,RELEASE,AVAILFROM,AVAILTILL,FRANGE,SPH1,SPH2,CYL1,CYL2,MINPD,BASEC,SRVCHARGE,EXLISTSRV,LISTSRV,EXRRPSRV,RRPSRV,MODKEY,ORDERAGAIN,PROSUPPLY,PSSUPFIT,PSCREATED,PSUPDATEAT,USER,MODIFIED,DELFLAG,XFER,PROVISION,PVINACTIVE,LOGSTR,FGID,SUPSTATUS,LLABORDER,LDOWNLOAD,UUID,NOTE,PHOTO
9911,OPT,,78987,,ORO000375,,,1,Le Specs,ADVANTAGEOUS,2226730,54-18,,,,,,,,,,,,,145,37,57,,,,,,,,219,,,72.99,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10217,OPT,,78988,,RIM000247,,,1,EVATIK,9218,M100,58-18,,,,,,,,,,,,,155,37,61,,,,,,,,300,,,130,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10216,OPT,,78989,,RIM000246,,,1,EVATIK,9194,M100,56-15,,,,,,,,,,,,,145,,,,,,,,,,280,,,97.3,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10209,OPT,,78990,,RIM000239,,,1,EVATIK,E-9193,M103,59-16,,,,,,,,,,,,,150,39,62,,,,,,,,280,,,97.3,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10616,OPT,,78991,,MAU000177,,,1,Maui Jim,HIEHIE,HS636-10,50-20,,,,,,,,,,,,,140,43,50,,,,,,,,459,,,209,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9634,OPT,,78992,,MAU000131,,,1,Maui Jim,KIPAHULU,H279-03F,59-19,,,,,,,,,,,,,120,36,60,,,,,,,,335,,,144.5,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10611,OPT,,78993,,MAU000172,,,1,Maui Jim,KEHA,B664-02,62-15,,,,,,,,,,,,,130,42,68,,,,,,,,399,,,226.03,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10612,OPT,,78994,,MAU000173,,,1,Maui Jim,PAULELE,660-02,57-19,,,,,,,,,,,,,145,47,60,,,,,,,,359,,,163,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10622,OPT,,78995,,MAU000183,,,1,Maui Jim,UILA,B661-02,62-14,,,,,,,,,,,,,130,,,,,,,,,,389,,,177,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621,OPT,,78996,,MAU000102,,,1,Maui Jim,Byron Bay,746-03F,62-19,,,,,,,,,,,,,125,41,66,,,,,,,,313,,,135.5,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10321,OPT,,78997,,MAU000161,,,1,Maui Jim,GOOD FUN,BLK/TORT/GLOSS,57-19,,,,,,,,,,,,,145,52,58,,,,,,,,356,,,162,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9879,OPT,,78998,,MAU000202,,,1,MAUI JIM,POKOWAI ARCH,MJ439,58-17,,,,,,,,,,,,,139,40,58,,,,,,,,329,,,118,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,28/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12513,OPT,,78999,,MAU000203,,,1,MAUI JIM,THE FLATS,MJ897-01,57-19,,,,,,,,,,,,,136,41,57,,,,,,,,369,,,195,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,28/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
7957,OPT,,79000,,MAU000197,,,1,MAUI JIM,KAULIKE,MJ0687S,53-19,,,,,,,,,,,,,145,40,53,,,,,,,,259,,,118,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,28/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
714,OPT,,79001,,MAU000205,,,1,MAUI JIM,KUNIAHI AF,MJ0688SA,58-16,,,,,,,,,,,,,145,43,58,,,,,,,,259,,,118,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,28/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
11064,OPT,,79002,,MAU000204,,,1,MAUI JIM,HIWAHIWA,MJ0689S,54-18,,,,,,,,,,,,,145,41,54,,,,,,,,459,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,28/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12132,OPT,,79003,,MAU000198,,,1,MAUI JIM,MA'UKELE,MJ0682S,64-17,,,,,,,,,,,,,145,38,64,,,,,,,,369,,,181,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,28/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
10989,OPT,,79004,,MAU000199,,,1,MAUI JIM,ANO NUI,MJ0681S,63-18,,,,,,,,,,,,,130,43,63,,,,,,,,369,,,168,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,28/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
8013,OPT,,79005,,MAU000201,,,1,MAUI JIM,KIKONIA,MJ0692S,53-20,,,,,,,,,,,,,145,41,55,,,,,,,,429,,,195,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,28/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
10617,OPT,,79006,,MAU000178,,,1,Maui Jim,PUKAUA,667-17A,50-20,,,,,,,,,,,,,140,47,52,,,,,,,,279,,,127,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10623,OPT,,79007,,MAU000184,,,1,Maui Jim,OPIOPIO,GM659-15,54-20,,,,,,,,,,,,,145,42,58,,,,,,,,259,,,118,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10614,OPT,,79008,,MAU000175,,,1,Maui Jim,KIOPAA,R671-09,54-19,,,,,,,,,,,,,140,43,56,,,,,,,,389,,,177,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9611,OPT,,79009,,MAU000121,,,1,Maui Jim,Nalani,RS295-10,61-16,,,,,,,,,,,,,126,44,62,,,,,,,,398,,,172,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10319,OPT,,79010,,MAU000159,,,1,Maui Jim,MANGROVES,BLK/GRY,60-18,,,,,,,,,,,,,125,44,63,,,,,,,,356,,,162,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9806,OPT,,79011,,MAU000097,,,1,Maui Jim,Koki Beach Reader,H433-15T15,56-16,,,,,,,,,,,,,130,41,58,,,,,,,,372,,,166.5,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9620,OPT,,79012,,MAU000101,,,1,Maui Jim,Red Sands,432-2M,59-17,,,,,,,,,,,,,140,45,63,,,,,,,,313,,,135.5,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9631,OPT,,79013,,MAU000112,,,1,Maui Jim,Kanaio Coast,766-02MD,61-17,,,,,,,,,,,,,127,38,62,,,,,,,,335,,,144.5,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10417,OPT,,79014,,ORO000422,,,1,OROTON,DYLAN,2203295,52-17,,,,,,,,,,,,,140,44,53,,,,,,,,229,,,93.68,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7924,OPT,,79015,,HIL000001,,,1,JONATHAN PAUL,YAMBA,MJ0689S,63-16,,,,,,,,,,,,,145,43,66,,,,,,,,89.95,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,29/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
11214,OPT,,79016,,HIL000015,,,1,JONATHAN PAUL,NOWIE,NW002,60-15,,,,,,,,,,,,,145,39,60,,,,,,,,89.95,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,29/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12707,OPT,,79017,,HIL000005,,,1,JONATHAN PAUL,AVIATOR,AV001A,63-16,,,,,,,,,,,,,145,50,72,,,,,,,,89.95,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,29/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12234,OPT,,79018,,HIL000002,,,1,JONATHAN PAUL,JEWEL KITTEN,001S,63-16,,,,,,,,,,,,,145,40,58,,,,,,,,89.95,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,29/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
5328,OPT,,79019,,HIL000007,,,1,JONATHAN PAUL,AURORA,FAR02 GREY,60-16,,,,,,,,,,,,,145,37,60,,,,,,,,89.95,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,29/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
8968,OPT,,79020,,HIL000014,,,1,JONATHAN PAUL,CHOOPA,003A,55-15,,,,,,,,,,,,,120,39,55,,,,,,,,89.95,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,29/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
9883,OPT,,79021,,HIL000009,,,1,JONATHAN PAUL,ARIA,AA003,58-15,,,,,,,,,,,,,145,36,64,,,,,,,,89.95,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,29/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
11444,OPT,,79022,,HIL000006,,,1,JONATHAN PAUL,AURORA,AR004S,63-16,,,,,,,,,,,,,145,40,60,,,,,,,,89.95,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,29/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
11148,OPT,,79023,,HIL000010,,,1,JONATHAN PAUL,GLIDES,008SA,58-12,,,,,,,,,,,,,125,37,58,,,,,,,,89.95,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,29/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
14467,OPT,,79024,,HIL000013,,,1,JONATHAN PAUL,JEWEL KITTEN,JK004S,60-15,,,,,,,,,,,,,145,36,58,,,,,,,,89.95,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,29/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
8596,OPT,,79025,,HIL000003,,,1,JONATHAN PAUL,AURORA,FAR02,63-16,,,,,,,,,,,,,145,38,60,,,,,,,,89.95,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,29/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
1027,OPT,,79026,,HIL000004,,,1,JONATHAN PAUL,OMBRE,JP052,62-15,,,,,,,,,,,,,130,39,62,,,,,,,,89.95,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,29/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
8830,OPT,,79027,,HIL000008,,,1,JONATHAN PAUL,COOLAROO,CL001,58-15,,,,,,,,,,,,,145,35,56,,,,,,,,89.95,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,29/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
9058,OPT,,79028,,ORO000194,,,1,OROTON,FLORENCE,2003211,58-15,,,,,,,,,,,,,140,53,64,,,,,,,,235,,,96.14,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9975,OPT,,79029,,FRA000059,,,1,HENRY WILLIS,MATEO,C2,57-17,,,,,,,,,,,,,148,41,59,,,,,,,,125,,,20.95,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10626,OPT,,79030,,MAU000187,,,1,ZEAL,FREMONT,12868,57-18,,,,,,,,,,,,,140,44,59,,,,,,,,209,,,95,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8239,OPT,,79031,,AUS000397,,,1,CLARITY S/GLASS,P887,C1,52-19,,,,,,,,,,,,,146,41,62,,,,,,,,110,,,15,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10089,OPT,,79032,,MAU000149,,,1,ZEAL,PAONIA,12559,50-22,,,,,,,,,,,,,141,47,52,,,,,,,,176,,,80,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8882,OPT,,79033,,MAU000195,,,1,ZEAL,WESTWATER,12974,61-14,,,,,,,,,,,,,135,43,61,,,,,,,,209,,,104,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,28/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
6262,OPT,,79034,,MAU000194,,,1,ZEAL,ROWEN,12980,52-21,,,,,,,,,,,,,130,38,51,,,,,,,,176,,,95,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,28/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
5059,OPT,,79035,,MAU000196,,,1,ZEAL,ESSENTIAL,10394,58-19,,,,,,,,,,,,,128,39,58,,,,,,,,176,,,55,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,28/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
1304,OPT,,79036,,MAU000200,,,1,ZEAL,HOWLAND,12977,56-19,,,,,,,,,,,,,140,42,56,,,,,,,,209,,,95,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,28/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
7301,OPT,,79037,,MAU000193,,,1,ZEAL,WINDSOR,12745,51-20,,,,,,,,,,,,,135,44,53,,,,,,,,209,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,23/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
10629,OPT,,79038,,MAU000190,,,1,ZEAL,CONFLUENCE,12816,63-16,,,,,,,,,,,,,125,43,67,,,,,,,,176,,,80,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8633,OPT,,79039,,MAU000061,,,1,ZEAL,WINDSOR,11477,51-20,,,,,,,,,,,,,135,45,54,,,,,,,,176,,,75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10628,OPT,,79040,,MAU000189,,,1,ZEAL,JUNO,12875,51-19,,,,,,,,,,,,,140,42,50,,,,,,,,199,,,90,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667,OPT,,79041,,MAU000192,,,1,ZEAL,JUNO,12876,51-19,,,,,,,,,,,,,140,42,50,,,,,,,,199,,,90,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9637,OPT,,79042,,MAU000134,,,2,ZEAL,SALIDA,12017,60-18,,,,,,,,,,,,,135,35,61,,,,,,,,176,,,80,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638,OPT,,79043,,MAU000135,,,1,ZEAL,SALIDA,12020,60-18,,,,,,,,,,,,,135,35,61,,,,,,,,176,,,75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10090,OPT,,79044,,MAU000150,,,1,ZEAL,SALIDA,12019,60-18,,,,,,,,,,,,,135,35,62,,,,,,,,176,,,80,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10625,OPT,,79045,,MAU000186,,,1,ZEAL,FREMONT,12872,57-18,,,,,,,,,,,,,140,44,59,,,,,,,,209,,,95,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10323,OPT,,79046,,MAU000163,,,1,ZEAL,CROWLEY,12743,49-22,,,,,,,,,,,,,135,46,49,,,,,,,,176,,,80,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,OPT,,79047,,MAU000049,,,1,ZEAL,CADDIS,11439,63-15,,,,,,,,,,,,,131,43,60,,,,,,,,176,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,23/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
9342,OPT,,79048,,MAU000083,,,1,ZEAL,ANDE,11834,58-15,,,,,,,,,,,,,140,48,58,,,,,,,,176,,,75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9973,OPT,,79049,,FRA000057,,,1,HENRY WILLIS,MATEO,C1,57-17,,,,,,,,,,,,,148,41,59,,,,,,,,125,,,20.95,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9926,OPT,,79050,,ORO000390,,,1,OROTON,ROWAN,2103386,54-16,,,,,,,,,,,,,140,47,54,,,,,,,,229,,,93.68,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018,OPT,,79051,,AUS000577,,,1,CASA,05,C1,54-20,,,,,,,,,,,,,145,46,56,,,,,,,,120,,,9.5,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9978,OPT,,79052,,FRA000062,,,1,HENRY WILLIS,LEO,C2,49-21,,,,,,,,,,,,,145,43,49,,,,,,,,125,,,20.95,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9016,OPT,,79053,,AUS000575,,,1,CASA,02,C2,55-19,,,,,,,,,,,,,140,48,55,,,,,,,,120,,,9.5,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10591,OPT,,79054,,ORO000470,,,1,OROTON,EASTON,2356490,53-21,,,,,,,,,,,,,140,44,57,,,,,,,,249,,,79.23,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9596,OPT,,79055,,MAU000095,,,1,ZEAL,PESCADERO,12006,56-15,,,,,,,,,,,,,145,47,62,,,,,,,,253,,,110,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10164,OPT,,79056,,MAU000153,,,1,ZEAL,HAWKER,12719,59-14,,,,,,,,,,,,,145,48,63,,,,,,,,198,,,115,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9597,OPT,,79057,,MAU000096,,,1,ZEAL,SHIPSTERN,12009,56-15,,,,,,,,,,,,,145,45,60,,,,,,,,253,,,110,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10165,OPT,,79058,,MAU000154,,,1,ZEAL,SKYWAY,12723,51-15,,,,,,,,,,,,,145,47,58,,,,,,,,198,,,115,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10627,OPT,,79059,,MAU000188,,,1,ZEAL,WHITTIER,12824,54-18,,,,,,,,,,,,,140,42,56,,,,,,,,176,,,80,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9480,OPT,,79060,,MAU000093,,,1,ZEAL,LOLO,11984,51-24,,,,,,,,,,,,,149,44,55,,,,,,,,176,,,75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10324,OPT,,79061,,MAU000164,,,1,ZEAL,CROWLEY,12742,49-22,,,,,,,,,,,,,135,46,48,,,,,,,,176,,,80,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9020,OPT,,79062,,AUS000579,,,1,CASA,02,C3,55-19,,,,,,,,,,,,,140,48,55,,,,,,,,120,,,9.5,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6065,OPT,,79063,,RIM000289,,,1,SENSES,CASS,C2,52-17,,,,,,,,,,,,,135,43,52,,,,,,,,169,,,59.95,,,,,,,,,,,,,,,,,,,,GST 10%,CONSIGNMENT OWNED,,,,,,,,,22/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
1349,OPT,,79064,,AUS000858,,,1,CASA,06,C3,54-17,,,,,,,,,,,,,138,40,54,,,,,,,,120,,,12.5,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,21/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8649,OPT,,79065,,CASA 27 C3,,,,CASA,27,C3,53-15,,,,,,,,,,,,,,,53,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10546,OPT,,79066,,AUS000828,,,1,CASA,326,C2,50-19,,,,,,,,,,,,,142,40,56,,,,,,,,130,,,12.5,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8651,OPT,,79067,,CASA 339 C4,,,,CASA,339,C4,53-18,,,,,,,,,,,,,,,53,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8652,OPT,,79068,,CASA 340 C1,,,,CASA,340,C1,54-16,,,,,,,,,,,,,,,54,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,OPT,,79069,,RIM000288,,,1,SENSES,CASS,C3,52-17,,,,,,,,,,,,,135,43,52,,,,,,,,169,,,59.95,,,,,,,,,,,,,,,,,,,,GST 10%,CONSIGNMENT OWNED,,,,,,,,,22/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
9120,OPT,,79070,,AUS000611,,,1,CLARITY S/GLASS,CLASUN23,C5,55-17,,,,,,,,,,,,,145,39,58,,,,,,,,110,,,15,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9017,OPT,,79071,,AUS000576,,,1,CASA,05,C2,54-20,,,,,,,,,,,,,145,46,56,,,,,,,,120,,,9.5,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8654,OPT,,79072,,CASA 342 C5,,,,CASA,342,C5,54-17,,,,,,,,,,,,,,,54,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8644,OPT,,79073,,CASA 06 C3,,,,CASA,6,C3,54-17,,,,,,,,,,,,,,,54,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8643,OPT,,79074,,CASA 05 C1,,,,CASA,5,C1,53 -17,,,,,,,,,,,,,,,53,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8650,OPT,,79075,,CASA 325 C1,,,,CASA,325,C1,53-17,,,,,,,,,,,,,,,53,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
