BARCODE,LOCATION,LOCATION2,PKEY,PKEY0,FRAMENUM,FRAMENUM0,SXFRAME,QUANTITY,MANUFACT,MODEL,FCOLOUR,SIZE,FRDESC,LOCATION3,STKTAKE,CHANGE,QTYAPPRO,QTY3,SUPBARCODE,ISTOCKCODE,SUPPLIER,SUPPLIER2,FRAMETYPE,FRAMEGROUP,TEMPLE,DEPTH,DIAG,BASECURVE,SUNGRX,FROTHER,FROTHER2,REORDDATE,REORDER,REORDQTY,RRP,EXLISTPR,LISTPRICE,EXCOSTPR,COSTPRICE,EXPREVCOST,PREVCOST,EXAVGCOST,AVGCOST,DPRECOST,DPREEXCOST,WSALEET,WSALEIT,APPORDER,LASTSALE2,LASTSALE,FIRSTPUR,LASTPUR,RETURNBY,DQTY,REFRESH,LASTINV,DISPC,TAXPC,FRSTATUS,FRSTATUS2,QTYONORDER,QTYONAPPRO,PHOTOEXT,PHOTONAME,LIFESTYLE,LIFECYCLE,RELEASE,AVAILFROM,AVAILTILL,FRANGE,SPH1,SPH2,CYL1,CYL2,MINPD,BASEC,SRVCHARGE,EXLISTSRV,LISTSRV,EXRRPSRV,RRPSRV,MODKEY,ORDERAGAIN,PROSUPPLY,PSSUPFIT,PSCREATED,PSUPDATEAT,USER,MODIFIED,DELFLAG,XFER,PROVISION,PVINACTIVE,LOGSTR,FGID,SUPSTATUS,LLABORDER,LDOWNLOAD,UUID,NOTE,PHOTO
4464,OPT,FR,71791,,ESS000089,,,1,Apollo,6604,4254,52-18,,, , ,0,0,,,ESS,,MS,F,135,44,56,, ,, ,/  /,0,0,$80.00,26.29,28.92,26.29,28.92,26.29,28.92,26.29,28.92,0,0,0,0,0,45225,45264,41040,44736,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45264.59082, ,/  /       :  :, , ,,,,F,F,,,
5263,OPT,FR,103771,,000000001,,,2,Apollo,6604,4602,52-18,,, , ,0,0,,,,,MS,F,140,,,, ,, ,/  /,0,0,$80.00,13.8,15.18,13.8,15.18,13.8,15.18,13.8,15.18,0,0,0,0,0,45111,45272,40798,45090,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45272.49457, ,/  /       :  :, , ,,,,F,F,,,
5441,OPT,,107851,,ESB000006,,,1,Apollo,6605,C4254,52-18,,, , ,0,0,,,,,MS,F,145,48,58,, ,, ,/  /,0,0,$80.00,14.08,15.49,14.08,15.49,14.08,15.49,14.08,15.49,0,0,0,0,0,45161,45161,41054,45547,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45161.48913, ,/  /       :  :, , ,,,,F,F,,,
5440,OPT,,107850,,ESB000005,,,2,Apollo,6605,C4602,54-18,,, , ,0,0,,,,,MS,F,145,44,58,, ,, ,/  /,0,0,$80.00,14.08,15.49,14.08,15.49,14.08,15.49,14.08,15.49,0,0,0,0,0,45476,45476,41054,45090,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45476.49359, ,/  /       :  :, , ,,,,F,F,,,
5831,OPT,FR,111661,,ESS000102,,,1,Apollo,6655,Brown,50-22,,, , ,0,0,,,ESS,,MHS,F,140,27,50,, ,, ,/  /,0,0,$80.00,11.85,13.04,11.85,13.04,11.85,13.04,11.85,13.04,0,0,0,0,0,45097,45476,41249,43200,/  /,0, ,,0,10,CO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45476.49551, ,/  /       :  :, , ,,,,F,F,,,
5830,OPT,FR,111660,,ESS000101,,,1,Apollo,6655,Crystal,50-22,,, , ,0,0,,,ESS,,MHS,F,140,27,50,, ,, ,/  /,0,0,$80.00,26.29,28.92,26.29,28.92,26.29,28.92,26.29,28.92,0,0,0,0,0,44636,45110,41249,43200,/  /,0, ,,0,10,CO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45110.36271, ,/  /       :  :, , ,,,,F,F,,,
7052,OPT,,129907,,ESS000125,,,2,Apollo,6686,Y335,48-22,,, , ,0,0,,,ESS,,MHS,F,135,28,49,, ,, ,/  /,0,0,$80.00,13.8,15.18,13.8,15.18,13.8,15.18,13.8,15.18,0,0,0,0,0,45022,45330,42125,45090,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45330.52861, ,/  /       :  :, , ,,,,F,F,,,
2679,OPT,FR,26849,,ESS000035,,,1,Apollo,6696,Pink,52-18,,, , ,0,0,,,ESS,,LS,F,135,39,53,, ,, ,/  /,1,1,$80.00,12.8,14.08,12.8,14.08,12.8,14.08,12.8,14.08,0,0,0,0,0,45440,45440,38272,43965,/  /,0, ,,0,10,PO,DE,1,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45440.49448, ,/  /       :  :, , ,,,,F,F,,,
2636,OPT,FR,25876,,ESS000026,,,2,Apollo,6698,Lt.Pink,50-16,,, , ,0,0,,,ESS,,LS,F,135,40,51,, ,, ,/  /,1,1,$80.00,26.29,28.92,26.29,28.92,26.29,28.92,26.29,28.92,0,0,0,0,0,45476,45476,38251,43965,/  /,0, ,,0,10,PO,DE,1,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45476.56094, ,/  /       :  :, , ,,,,F,F,,,
2617,OPT,FR,25851,,ESS000007,,,1,Apollo,6698,Y362S,50-16,,, , ,0,0,,,ESS,,LS,F,135,39,51,, ,, ,/  /,1,1,$80.00,13.94,15.33,13.94,15.33,13.94,15.33,13.94,15.33,0,0,0,0,0,45126,45386,38251,44126,/  /,0, ,,0,10,CO,DE,2,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45386.46728, ,/  /       :  :, , ,,,,F,F,,,
6016,OPT,FR,113605,,ESS000109,,,1,Apollo,6704,C.Y362S,51-18,,, , ,0,0,,,ESS,,US,F,145,36,54,, ,, ,/  /,0,0,$80.00,12.8,14.08,12.8,14.08,12.8,14.08,12.8,14.08,0,0,0,0,0,45387,45460,41361,45371,/  /,0, ,,0,10,CO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45460.44009, ,/  /       :  :, , ,,,,F,F,,,
7051,OPT,,129906,,ESS000124,,,1,Apollo,6707,36073A,54-20,,, , ,0,0,,,ESS,,US,F,140,38,55,, ,, ,/  /,0,0,$80.00,12.8,14.08,12.8,14.08,12.8,14.08,12.8,14.08,0,0,0,0,0,45272,45363,42125,44126,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45363.45675, ,/  /       :  :, , ,,,,F,F,,,
6014,OPT,FR,113602,,ESS000107,,,1,Apollo,6707,C36073A Brown,52-18,,, , ,0,0,,,ESS,,US,F,145,36,57,, ,, ,/  /,0,0,$80.00,12.8,14.08,12.8,14.08,12.8,14.08,12.8,14.08,0,0,0,0,0,45369,45435,41361,43628,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45435.54509, ,/  /       :  :, , ,,,,F,F,,,
6015,OPT,FR,113604,,ESS000108,,,2,Apollo,6707,Grey,54-20,,, , ,0,0,,,ESS,,US,F,145,36,54,, ,, ,/  /,0,0,$80.00,12.8,14.08,12.8,14.08,12.8,14.08,12.8,14.08,0,0,0,0,0,45155,45211,41361,45587,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45211.41037, ,/  /       :  :, , ,,,,F,F,,,
6187,OPT,,116758,,APO000208,,,1,Apollo,6707,GRY,56-22,,, , ,0,0,,,APO,,MS,F,140,,,, ,, ,/  /,0,0,$80.00,9.95,10.95,7.96,8.76,7.96,8.76,7.96,8.76,0,0,0,0,0,44868,45190,41514,43200,/  /,0, ,,20,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45190.58795, ,/  /       :  :, , ,,,,F,F,,,
5647,OPT,FR,109510,,ESS000100,,,2,Apollo,6709, C.1,50-17,,, , ,0,0,,,ESS,,LS,F,145,30,48,, ,, ,/  /,0,0,$80.00,14.08,15.49,14.08,15.49,14.08,15.49,14.08,15.49,0,0,0,0,0,45405,45433,41158,43965,/  /,0, ,,0,10,CO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45433.47566, ,/  /       :  :, , ,,,,F,F,,,
3089,OPT,FR,39231,,ESS000068,,,1,Apollo,6709,C.3,50-17,,, , ,0,0,,,ESS,,LS,F,135,33,52,, ,, ,/  /,0,0,$80.00,14.08,15.49,14.08,15.49,13.15,14.47,14.08,15.49,0,0,0,0,0,44985,45162,38561,42906,/  /,0, ,,0,10,CO,DS,1,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45162.56249, ,/  /       :  :, , ,,,,F,F,,,
6810,OPT,,126429,,ESS000122,,,2,Apollo,6710,Blk,54-17,,, , ,0,0,,,ESS,,MS,F,140,32,55,, ,, ,/  /,0,0,$80.00,13,14.3,13,14.3,13,14.3,13,14.3,0,0,0,0,0,45476,45523,41989,45321,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45523.50446, ,/  /       :  :, , ,,,,F,F,,,
6866,OPT,,126931,,ESS000123,,,2,Apollo,6710,TORT,54-17,,, , ,0,0,,,ESS,,MS,F,140,,,, ,, ,/  /,0,0,$80.00,13,14.3,13,14.3,13,14.3,13,14.3,0,0,0,0,0,45476,45476,42033,45321,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45476.53127, ,/  /       :  :, , ,,,,F,F,,,
10373,OPT,,195909,,ESS000154,,,1,Apollo,6711,C41952,53-16,,, , ,0,0,,,ESS,,LS,F,140,42,55,, ,, ,/  /,0,0,$80.00,14.5,15.95,14.5,15.95,14.5,15.95,14.5,15.95,0,0,0,0,0,45413,45413,45320,45320,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45413.49882, ,/  /       :  :, , ,,,,F,F,,,
8719,OPT,,156040,,ESS000134,,,1,Apollo,6711,C41952,55-16,,, , ,0,0,,,ESS,,LS,F,140,44,57,, ,, ,/  /,0,0,$80.00,14.5,15.95,14.5,15.95,14.5,15.95,14.5,15.95,0,0,0,0,0,45351,45351,43545,43545,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45351.66097, ,/  /       :  :, , ,,,,F,F,,,
8720,OPT,,156041,,ESS000135,,,2,Apollo,6711,CY362S,53-16,,, , ,0,0,,,ESS,,LS,F,135,41,54,, ,, ,/  /,0,0,$80.00,14.5,15.95,14.5,15.95,14.5,15.95,14.5,15.95,0,0,0,0,0,45455,45476,43545,45321,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45476.50868, ,/  /       :  :, , ,,,,F,F,,,
10372,OPT,,195908,,ESS000153,,,2,Apollo,6711,CY362S,55-16,,, , ,0,0,,,ESS,,LS,F,140,43,56,, ,, ,/  /,0,0,$80.00,14.5,15.95,14.5,15.95,14.5,15.95,14.5,15.95,0,0,0,0,0,45421,45447,45320,45320,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45447.56779, ,/  /       :  :, , ,,,,F,F,,,
7663,OPT,,143007,,ESS000127,,,1,Apollo,6711,LT PINK,53-16,,, , ,0,0,,,ESS,,LS,F,,41,54,, ,, ,/  /,0,0,$80.00,0,0,0,0,0,0,0,0,0,0,0,0,0,45406,45421,42696,43628,/  /,0, ,,0,10,CO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45421.50354, ,/  /       :  :, , ,,,,F,F,,,
3979,OPT,CR,59371,,ESS000076,,,1,Apollo,9827,C1,58-20,,, , ,0,0,,,ESS,,MM,F,145,46,61,, ,, ,/  /,0,0,$80.00,0,0,0,0,0,0,0,0,0,0,0,0,0,45202,45336,39513,45320,/  /,0, ,,0,10,CO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45336.41019, ,/  /       :  :, , ,,,,F,F,,,
10377,OPT,,195913,,000000041,,,1,Apollo,9827,C1,60-20,,, , ,0,0,,,,,MM,F,145,48,61,, ,, ,/  /,0,0,$80.00,14.5,15.95,14.5,15.95,14.5,15.95,14.5,15.95,0,0,0,0,0,45436,45440,45320,45320,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45440.65344, ,/  /       :  :, , ,,,,F,F,,,
10376,OPT,,195912,,000000040,,,1,Apollo,9827,C3,58-21,,, , ,0,0,,,,,MM,F,145,48,62,, ,, ,/  /,0,0,$80.00,14.5,15.95,14.5,15.95,14.5,15.95,14.5,15.95,0,0,0,0,0,45351,45413,45320,45320,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45413.47981, ,/  /       :  :, , ,,,,F,F,,,
10378,OPT,,195914,,000000042,,,1,Apollo,9827,C3,60-20,,, , ,0,0,,,,,MM,F,145,48,62,, ,, ,/  /,0,0,$80.00,14.5,15.95,14.5,15.95,14.5,15.95,14.5,15.95,0,0,0,0,0,45421,45454,45320,45320,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45454.47451, ,/  /       :  :, , ,,,,F,F,,,
4054,OPT,FR,61934,,ESS000077,,,2,Apollo,9838,C1,46-20,,, , ,0,0,,,ESS,,MM,F,135,29,47,, ,, ,/  /,0,0,$80.00,12.8,14.08,12.8,14.08,12.8,14.08,12.8,14.08,0,0,0,0,0,45421,45427,39584,45548,/  /,0, ,,0,10,PO,DE,1,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45427.52771, ,/  /       :  :, , ,,,,F,F,,,
6345,OPT,,118811,,ESS000113,,,3,Apollo,9838,C2,46-20,,, , ,0,0,,,ESS,,MM,F,135,28,46,, ,, ,/  /,0,0,$80.00,13.98,15.38,13.98,15.38,13.98,15.38,13.98,15.38,0,0,0,0,0,45335,45421,41600,45091,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45421.6088, ,/  /       :  :, , ,,,,F,F,,,
6349,OPT,,118815,,ESS000117,,,2,Apollo,9838,C3,46-20,,, , ,0,0,,,ESS,,MM,F,135,29,46,, ,, ,/  /,0,0,$80.00,13.98,15.38,13.98,15.38,13.98,15.38,13.98,15.38,0,0,0,0,0,45068,45211,41600,45580,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45211.39392, ,/  /       :  :, , ,,,,F,F,,,
4058,OPT,FR,61951,,ESS000081,,,1,Apollo,9846,C1,54-17,,, , ,0,0,,,ESS,,MM,F,140,37,52,, ,, ,/  /,0,0,$80.00,15.1,16.61,15.1,16.61,15.1,16.61,15.1,16.61,0,0,0,0,0,45436,45442,39584,43200,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45442.46852, ,/  /       :  :, , ,,,,F,F,,,
4214,OPT,FR,72098,,ESS000091,,,1,Apollo,9846,C3,54-17,,, , ,0,0,,,ESS,,MM,F,140,38,53,, ,, ,/  /,0,0,$80.00,15.1,16.61,15.1,16.61,15.1,16.61,15.1,16.61,0,0,0,0,0,45421,45455,39848,43965,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45455.39262, ,/  /       :  :, , ,,,,F,F,,,
4056,OPT,FR,61947,,ESS000079,,,1,Apollo,9870,C1,44-20,,, , ,0,0,,,ESS,,UM,F,130,18,44,, ,, ,/  /,0,0,$80.00,17.1,18.81,17.1,18.81,17.1,18.81,17.1,18.81,0,0,0,0,0,42758,44804,39584,45146,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44804.42101, ,/  /       :  :, , ,,,,F,F,,,
4062,OPT,AT,62217,,ESS000085,,,3,Apollo,9870,C3,44-20,,, , ,0,0,,,ESS,,MM,F,130,24,44,, ,, ,/  /,0,0,$80.00,32.89,36.18,32.89,36.18,32.89,36.18,32.89,36.18,0,0,0,0,0,45309,45351,39595,43965,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45351.6005, ,/  /       :  :, , ,,,,F,F,,,
4057,OPT,FR,61949,,ESS000080,,,1,Apollo,9871,C1,54-21,,, , ,0,0,,,ESS,,MM,F,140,32,54,, ,, ,/  /,0,0,$80.00,15.1,16.61,15.1,16.61,15.1,16.61,15.1,16.61,0,0,0,0,0,45454,45476,39584,45090,/  /,0, ,,0,10,PO,DE,1,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45476.51566, ,/  /       :  :, , ,,,,F,F,,,
6352,OPT,,118810,,ESS000112,,,1,Apollo,9871,C2,54-21,,, , ,0,0,,,ESS,,MM,F,140,33,54,, ,, ,/  /,0,0,$80.00,13.98,15.38,13.98,15.38,13.98,15.38,13.98,15.38,0,0,0,0,0,45376,45454,41600,43990,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45454.4853, ,/  /       :  :, , ,,,,F,F,,,
5634,OPT,FR,109205,,ESS000099,,,1,Apollo,9871,C3,54-21,,, , ,0,0,,,ESS,,MM,F,140,33,53,, ,, ,/  /,0,0,$80.00,15.1,16.61,15.1,16.61,15.1,16.61,15.1,16.61,0,0,0,0,0,45306,45331,41142,43200,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45331.4213, ,/  /       :  :, , ,,,,F,F,,,
6347,OPT,,118813,,ESS000115,,,3,Apollo,9875,C2,51-17,,, , ,0,0,,,ESS,,LM,F,135,36,51,, ,, ,/  /,0,0,$80.00,13.98,15.38,13.98,15.38,13.98,15.38,13.98,15.38,0,0,0,0,0,45420,45422,41600,43965,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45422.56318, ,/  /       :  :, , ,,,,F,F,,,
4060,OPT,FR,61955,,ESS000083,,,2,Apollo,9875,C3,51-17,,, , ,0,0,,,ESS,,LM,F,135,36,49,, ,, ,/  /,0,0,$80.00,15.1,16.61,15.1,16.61,15.1,16.61,15.1,16.61,0,0,0,0,0,45440,45476,39584,45090,/  /,0, ,,0,10,CO,DE,1,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45476.46241, ,/  /       :  :, , ,,,,F,F,,,
4063,OPT,AT,62218,,ESS000086,,,2,Apollo,9876,C2,50-18,,, , ,0,0,,,ESS,,LM,F,135,28,49,, ,, ,/  /,0,0,$80.00,13,14.3,13,14.3,13,14.3,13,14.3,0,0,0,0,0,45397,45419,39595,45090,/  /,0, ,,0,10,CO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45419.68439, ,/  /       :  :, , ,,,,F,F,,,
4059,OPT,FR,61954,,ESS000082,,,3,Apollo,9876,C3,50-18,,, , ,0,0,,,ESS,,LM,F,135,28,48,, ,, ,/  /,0,0,$80.00,32.89,36.18,32.89,36.18,32.89,36.18,32.89,36.18,0,0,0,0,0,45272,45336,39584,45090,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45336.42868, ,/  /       :  :, , ,,,,F,F,,,
7666,OPT,,143010,,000000027,,,1,Apollo,9924,C1,53-17,,, , ,0,0,,,,,MS,F,,34,55,, ,, ,/  /,0,0,$80.00,0,0,0,0,0,0,0,0,0,0,0,0,0,45476,45476,42696,45547,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45476.53624, ,/  /       :  :, , ,,,,F,F,,,
10379,OPT,,195906,,000000038,,,1,Apollo,9924,C1,56-17,,, , ,0,0,,,,,MS,F,135,36,58,, ,, ,/  /,0,0,$80.00,14.5,15.95,14.5,15.95,14.5,15.95,14.5,15.95,0,0,0,0,0,45454,45476,45320,45321,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45476.46485, ,/  /       :  :, , ,,,,F,F,,,
10380,OPT,,195907,,000000039,,,1,Apollo,9924,C2,53-17,,, , ,0,0,,,,,MS,F,140,34,55,, ,, ,/  /,0,0,$80.00,14.5,15.95,14.5,15.95,14.5,15.95,14.5,15.95,0,0,0,0,0,45476,45481,45320,45320,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45481.50719, ,/  /       :  :, , ,,,,F,F,,,
10120,OPT,,189298,,000000037,,,-8,Apollo,9924,C2,56-17,,, , ,0,0,,,,,MS,F,140,36,58,, ,, ,/  /,0,0,$80.00,17.11,18.82,17.11,18.82,17.11,18.82,17.11,18.82,0,0,0,0,0,45421,45421,45029,45321,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45421.69007, ,/  /       :  :, , ,,,,F,F,,,
5082,OPT,FR,103138,,ESB000002,,,2,Apollo,9926,C1,46-17,,, , ,0,0,,,ESS,,UM,F,135,23,46,, ,, ,/  /,0,0,$80.00,15,16.5,15,16.5,15,16.5,15,16.5,0,0,0,0,0,45111,45421,40773,45146,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45421.67528, ,/  /       :  :, , ,,,,F,F,,,
5084,OPT,FR,103140,,ESB000004,,,2,Apollo,9926,C2,46-17,,, , ,0,0,,,,,UM,F,135,23,46,, ,, ,/  /,0,0,$80.00,15,16.5,15,16.5,15,16.5,15,16.5,0,0,0,0,0,45335,45476,40773,45146,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45476.47733, ,/  /       :  :, , ,,,,F,F,,,
5083,OPT,,103141,,ESB000003,,,1,Apollo,9926,C3,46-17,,,,,,,,,,,MEN,,135,23,46,,,,,,,,$80.00,,,15,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,29/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5081,OPT,FR,103137,,ESB000001,,,1,Apollo,9927,C1,51-16,,, , ,0,0,,,,,LM,F,140,30,52,, ,, ,/  /,0,0,$80.00,15,16.5,15,16.5,15,16.5,15,16.5,0,0,0,0,0,45427,45432,40773,45091,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45432.53159, ,/  /       :  :, , ,,,,F,F,,,
7667,OPT,,143011,,ESS000129,,,2,Apollo,9959,C1,52-17,,, , ,0,0,,,ESS,,MM,F,138,32,56,, ,, ,/  /,0,0,$80.00,0,0,0,0,0,0,0,0,0,0,0,0,0,45421,45476,42696,45133,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45476.51275, ,/  /       :  :, , ,,,,F,F,,,
8630,OPT,,155212,,ESS000133,,,1,Apollo,9959,C2,52-17,,, , ,0,0,,,ESS,,MM,F,135,33,56,, ,, ,/  /,0,0,$80.00,15.6,17.16,15.6,17.16,15.6,17.16,15.6,17.16,0,0,0,0,0,45443,45476,43515,45090,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45476.51147, ,/  /       :  :, , ,,,,F,F,,,
8629,OPT,,155209,,ESS000132,,,2,Apollo,9959,C3,52-17,,, , ,0,0,,,ESS,,MM,F,135,33,56,, ,, ,/  /,0,0,$80.00,15.6,17.16,15.6,17.16,15.6,17.16,15.6,17.16,0,0,0,0,0,45334,45379,43515,43515,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45379.49236, ,/  /       :  :, , ,,,,F,F,,,
6587,OPT,,121451,,ESS000120,,,2,Apollo,9963,C1,56-18,,, , ,0,0,,,ESS,,MM,F,145,38,59,, ,, ,/  /,0,0,$80.00,13,14.3,13,14.3,13,14.3,13,14.3,0,0,0,0,0,45463,45476,41780,44272,/  /,0, ,,0,10,CO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45476.52373, ,/  /       :  :, , ,,,,F,F,,,
6588,OPT,,121452,,ESS000121,,,3,Apollo,9963,C2,56-18,,, , ,0,0,,,ESS,,MM,F,145,38,58,, ,, ,/  /,0,0,$80.00,13,14.3,13,14.3,13,14.3,13,14.3,0,0,0,0,0,45439,45443,41780,43965,/  /,0, ,,0,10,CO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45443.53598, ,/  /       :  :, , ,,,,F,F,,,
7780,OPT,,144147,,ESS000131,,,1,Apollo,9984,C3,46-15,,, , ,0,0,,,ESS,,BS,F,125,29,46,, ,, ,/  /,0,0,$80.00,0,0,0,0,0,0,0,0,0,0,0,0,0,45351,45455,42800,45090,/  /,0, ,,0,10,CO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45455.41503, ,/  /       :  :, , ,,,,F,F,,,
10203,OPT,,192475,,ESS000137,,,2,Apollo,9984,C3,50-15,,, , ,0,0,,,ESS,,BS,F,130,32,50,, ,, ,/  /,0,0,$80.00,17.1,18.81,17.1,18.81,17.1,18.81,17.1,18.81,0,0,0,0,0,45476,45476,45146,45146,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45476.5658, ,/  /       :  :, , ,,,,F,F,,,
